n_strands,beta_fraction,radial_cv,beta_radial_score,central_pore_score,propeller_score,accession
8,0.2611111111111111,0.2586037516593933,4.769464518666894,0.1416512127597261,0.6756004332836487,Q9Y6U7
34,0.3401869158878505,0.4537053406238556,13.721306495292108,0.22098728451167068,3.032234262346952,Q9Y6Y0
4,0.1836734693877551,0.5,0.0,0.2659568385000058,0.0,Q9Y2X8
25,0.4712328767123288,0.3351805806159973,12.788095046378173,0.234607568847218,3.0001838890179346,Q9Y2U9
27,0.2513562386980108,0.773370087146759,5.7494068427804175,0.14436263588121181,0.8299995265772571,Q9Y2M5
28,0.408,0.3290824592113495,14.498418749951949,0.10986488641974292,1.592867129229342,Q9UM11
12,0.17721518987341772,0.28625863790512085,6.769243745595194,0.30006096262673443,2.0311857945582954,Q9UKT6
12,0.18461538461538463,0.30080899596214294,6.575092575335971,0.27656884064170123,1.818465730672527,Q9UKT7
28,0.3706293706293706,0.3111591637134552,15.02756502138484,0.094289542773296,1.4169422348623526,Q9UKT8
2,0.021686746987951807,0.5,0.0,0.21942457680495644,0.0,Q9UKV5
30,0.33384615384615385,0.47538989782333374,11.593186861273443,0.07213673239024913,0.8362946181618347,Q9UL63
10,0.23648648648648649,0.435769259929657,4.183074795530841,0.05334564900462726,0.22314883980249117,Q9ULK6
10,0.24691358024691357,0.44117221236228943,4.138116233691459,0.07853031176088576,0.3249675579345727,Q9ULT6
36,0.12947494033412887,0.30781111121177673,19.45096563804939,0.06250330363649931,1.2157496112981154,Q9ULT8
8,0.10752688172043011,0.18180806934833527,5.5612639022806665,0.11508306713726402,0.6400073070342088,Q9ULV8
11,0.1631578947368421,0.6450347304344177,3.027768295266478,0.13261426086641417,0.4015252545515268,Q9ULX5
9,0.4444444444444444,0.23152539134025574,5.664246039672665,0.22747827146620941,1.28849289826406,Q9UM13
25,0.15364238410596026,0.27128866314888,14.531206345034548,0.12495030736102208,1.815678699138501,Q9Y2K7
30,0.3593073593073593,0.7177084684371948,7.140483168982447,0.08597242745609975,0.6138846712468446,Q9UMS4
2,0.02877697841726619,0.5,0.0,0.06407048166096019,0.0,Q9UNE7
7,0.07385229540918163,0.3008004426956177,3.835536281112942,0.17810033313969298,0.683110289435594,Q9UPN9
17,0.18973214285714285,0.46349188685417175,6.727674693437101,0.15629305327516793,1.0514888192793639,Q9UPQ4
19,0.2084130019120459,0.3469434380531311,9.492975490629426,0.2994296356459315,2.842478192354927,Q9UPQ7
23,0.11688311688311688,0.3361191153526306,11.742984344723645,0.05146317178140606,0.604331220558875,Q9Y239
3,0.109375,0.5,0.0,0.6704825077195314,0.0,Q9Y252
28,0.38063063063063063,0.3297128975391388,14.480149552230174,0.16579785899103247,2.4007777936297203,Q9Y297
22,0.2727272727272727,0.4173319935798645,9.548446453167172,0.12215038137984092,1.1663463758393593,Q9Y2E6
15,0.24228028503562946,0.6364343166351318,4.200407598455895,0.10529206178177235,0.4422695763652441,Q9Y2F9
14,0.3022598870056497,0.35208675265312195,6.92323969650011,0.06920224954450796,0.47910376113364417,Q9NYA1
29,0.29642857142857143,0.747779905796051,6.499569983927841,0.14440709283823616,0.9385840060776808,Q9NXS3
3,0.03498542274052478,0.5,0.0,0.033550759256224624,0.0,Q9BY78
20,0.22716627634660422,0.19648075103759766,13.50109470584664,0.1484781764249186,2.0046179216642317,Q9H8W5
15,0.25653206650831356,0.6857163310050964,3.8061475623104273,0.13118794533039968,0.4993206783238143,Q9H0C5
3,0.15217391304347827,0.5,0.0,0.22669039303244465,0.0,Q9H0F5
11,0.2918287937743191,0.3416728675365448,5.554173003355511,0.31713749740965663,1.7614365264644432,Q9H0F6
27,0.3102189781021898,0.7309240102767944,6.258802328305171,0.11951788786767804,0.7480388348603396,Q9H0H3
29,0.2698170731707317,0.36687061190605164,13.923173443333386,0.06285203652525888,0.8750998058079044,Q9H0M0
4,0.15,0.5,0.0,0.19489404577690894,0.0,Q9H0X6
41,0.17078189300411523,0.44788581132888794,16.73998960421552,0.09217895968852084,1.5430748269132404,Q9H1A4
7,0.1650485436893204,0.4316207468509674,2.952548380840844,0.22635288737595732,0.6683178511205327,Q9H1B7
30,0.2436548223350254,0.5644279718399048,9.702091084349288,0.12225543574061391,1.1861333731122474,Q9H270
27,0.29061371841155237,0.6018213629722595,8.102674076192569,0.1683840002603362,1.364360673755029,Q9H2C0
15,0.32051282051282054,0.5676016211509705,4.820352021010025,0.13964828766695658,0.6731539056860034,Q9H2S5
10,0.18059299191374664,0.5474475622177124,3.3457469381860463,0.12799390183617687,0.4282352051748741,Q9H2X6
12,0.26582278481012656,0.3104407787322998,6.449645011545495,0.2739591458773162,1.7669392385748968,Q9H3F6
8,0.09885931558935361,0.45151957869529724,3.242687250315955,0.10731302770767442,0.3479825867404787,Q9H469
10,0.30991735537190085,0.3606927692890167,4.860783089290154,0.08060085572568386,0.3917832764937196,Q9H4M3
11,0.14098360655737704,0.19845449924468994,7.396347330114677,0.42676977021727414,3.1565374505201897,Q9H4P4
13,0.21584699453551912,0.531453013420105,4.490856005200624,0.16272502074893835,0.7307746366267659,Q9H5I1
0,0.0,0.5,0.0,0.06598641699064188,0.0,Q9H672
10,0.21138211382113822,0.4380400478839874,4.164120118447511,0.1255008305217541,0.5226005332575077,Q9H6Y7
0,0.0,0.5,0.0,0.11791774405747338,0.0,Q9H765
28,0.297029702970297,0.3177148401737213,14.831819362235208,0.17421756069009053,2.5839633898846723,Q9H7D7
4,0.09019607843137255,0.5,0.0,0.09850103074082249,0.0,Q9H832
2,0.042666666666666665,0.5,0.0,0.21750467625059908,0.0,Q9H871
3,0.18128654970760233,0.5,0.0,0.13489566199782732,0.0,Q9H0A8
8,0.1574468085106383,0.2032911628484726,5.327378166754349,0.0815819954149163,0.43461814117367853,Q9H040
3,0.055776892430278883,0.5,0.0,0.3808548255443071,0.0,Q9H000
28,0.25,0.3433689773082733,14.090017325751937,0.12866265736028898,1.8128590713837567,Q9C026
7,0.23039215686274508,0.23266087472438812,4.3955312490279805,0.16737512830832663,0.7357026067893174,Q9BYE7
17,0.20601851851851852,0.48600879311561584,6.43142259921778,0.14133586948262408,0.9089907050706431,Q9BYJ4
14,0.15777777777777777,0.26565465331077576,8.229687334287306,0.09828598265870994,0.808862906624367,Q9BYM8
7,0.08362369337979095,0.18140439689159393,4.87003612665904,0.1484912175919411,0.7231575941643416,Q9BYV2
8,0.0975609756097561,0.15650400519371033,5.849952439977934,0.1015280527473853,0.5939342798957751,Q9BYV6
14,0.1456140350877193,0.19706515967845917,9.439726528114035,0.0358392886694741,0.3383130840019714,Q9BYZ6
34,0.4126637554585153,0.33694902062416077,17.330405173903227,0.22924373088728567,3.9728867398538945,Q9BZK7
8,0.08211143695014662,0.4349234402179718,3.352125630702053,0.22239789357052292,0.7455056792518971,Q9BZR9
30,0.25297619047619047,0.5401116013526917,10.185592063904418,0.16681110616367642,1.69906987911186,Q8N653
17,0.23017902813299232,0.47478413581848145,6.577436451704851,0.16757410693742403,1.1022080393320994,Q9C019
18,0.203125,0.5417824983596802,6.090966434555568,0.15734700051646136,0.9583952987237638,Q9C029
28,0.5629139072847682,0.3287360966205597,14.508465649181408,0.3885483762977473,5.637240770561078,Q9GZS3
17,0.20140515222482436,0.4880269765853882,6.405515338443471,0.1705599032514709,1.0925240764007313,Q9C030
16,0.19148936170212766,0.48342615365982056,6.0844504792191545,0.15465392912450784,0.9409841731747369,Q9C035
17,0.2132701421800948,0.45781511068344116,6.804492955108136,0.20969726922161672,1.4268835911239053,Q9C037
39,0.3048211508553655,0.5549713969230652,12.85353476218827,0.11882761310911229,1.5273548558058334,Q9C040
28,0.4984984984984985,0.31213802099227905,14.99817411746379,0.2052691401321698,3.078662304644357,Q9C0C7
37,0.35435435435435436,0.4006722867488861,16.602832928517596,0.2671891888529393,4.436097462831487,Q9C0C9
12,0.05070422535211268,0.5394707322120667,4.079462278984424,0.02363631568125021,0.09642345823582828,Q9C0D3
27,0.2563176895306859,0.8075355887413025,5.369665888999407,0.054430407947309765,0.2922731048789915,Q9C0H6
3,0.13368983957219252,0.5,0.0,0.08828519307590335,0.0,Q9GZQ3
18,0.25396825396825395,0.2820553481578827,10.239584694184995,0.1491301699925677,1.5270310060971026,Q9GZR1
4,0.115,0.5,0.0,0.2171043670294007,0.0,Q9H8T0
2,0.02112676056338028,0.5,0.0,0.03463796118500841,0.0,Q9H920
13,0.2275132275132275,0.25169387459754944,7.8582317132851385,0.0415452751312576,0.3264723985736049,Q9NXR7
0,0.028368794326241134,0.5,0.0,0.06950501601353157,0.0,Q9H992
4,0.19333333333333333,0.5,0.0,0.23483003636231833,0.0,Q9NSE2
9,0.32894736842105265,0.2791467607021332,5.149661868570751,0.23285676683442547,1.1991336130059111,Q9NTX7
29,0.3581081081081081,0.3430536985397339,14.60243700458113,0.08485399672995757,1.2390751418361385,Q9NV06
10,0.11458333333333333,0.44580262899398804,4.09997073141728,0.24574860688455297,1.0075620955132383,Q9NV58
9,0.1872791519434629,0.3218991160392761,4.727640993678215,0.11426461955458203,0.5402020995332875,Q9NV79
0,0.0,0.5,0.0,0.08773022513677206,0.0,Q9NV92
21,0.2676659528907923,0.44819343090057373,8.568867492024772,0.04331695042120332,0.3711772083178979,Q9NVC6
0,0.0,0.5,0.0,0.0754441179602885,0.0,Q9NVF7
6,0.08483290488431877,0.3148898184299469,3.196255065244906,0.05734879377228675,0.18330137258035706,Q9NVN8
23,0.24162257495590828,0.7101645469665527,5.557593117469699,0.17969438232790796,0.9986682624735499,Q9NVR0
4,0.13076923076923078,0.5,0.0,0.3989113878815394,0.0,Q9NVW2
20,0.3112244897959184,0.6654068827629089,5.2852425273756545,0.23363115390034478,1.2347973103139487,Q9NVX7
15,0.23184357541899442,0.37083807587623596,7.1447230506482935,0.3073180681341714,2.1957024852789173,Q9NW38
11,0.1152073732718894,0.31935107707977295,5.8077493386128145,0.17858063920198267,1.0371515892143686,Q9NWF9
0,0.01904761904761905,0.5,0.0,0.3903939921519296,0.0,Q9NWN3
2,0.03211009174311927,0.5,0.0,0.14789251598890446,0.0,Q9NWU2
1,0.0215633423180593,0.5,0.0,0.1444162880871471,0.0,Q9NWX5
7,0.12207792207792208,0.28603336215019226,3.950505023357379,0.13831789262721628,0.5464255296440245,Q9NWZ3
3,0.2,0.5,0.0,0.06937514797078802,0.0,Q9NX08
0,0.01702127659574468,0.5,0.0,0.3182339723722205,0.0,Q9NX47
31,0.24583333333333332,0.5655211806297302,10.003598149495152,0.027938414613506206,0.279484672727499,Q9NXC5
5,0.1487603305785124,0.5,0.0,0.2996227933013495,0.0,Q9NXI6
11,0.19141914191419143,0.33779701590538025,5.597394608445732,0.1773721176806923,0.9928217351945089,Q9NXK8
4,0.058577405857740586,0.5,0.0,0.2020261532979713,0.0,Q9NS91
0,0.0,0.5,0.0,0.1420912088845402,0.0,Q9NS69
4,0.08629441624365482,0.5,0.0,0.15772672602808985,0.0,Q9NS56
2,0.055900621118012424,0.5,0.0,0.14276456978015997,0.0,Q9HCI7
2,0.0963855421686747,0.5,0.0,0.26466690905735724,0.0,Q9H9V4
25,0.3253333333333333,0.463776171207428,9.88801564023781,0.09323598777470889,0.9219189053493427,Q9HAT8
23,0.24731182795698925,0.3391020596027374,11.67313557162967,0.2017414227742327,2.354954978457076,Q9HAU4
5,0.1206896551724138,0.5,0.0,0.16869131078995186,0.0,Q9HAY2
5,0.05275779376498801,0.5,0.0,0.17699726997597862,0.0,Q9HBD1
4,0.17,0.5,0.0,0.11042037677747002,0.0,Q9HBE1
20,0.09709821428571429,0.3216591477394104,10.510912235975482,0.07176355919856245,0.7543004724773209,Q9HC29
4,0.16170212765957448,0.5,0.0,0.2036907255553983,0.0,Q9HC78
19,0.24242424242424243,0.25286006927490234,11.458351360720547,0.041441680661828136,0.4748533380020048,Q9HCE7
10,0.15428571428571428,0.22065229713916779,6.431967626790206,0.2599666749936481,1.6720972376034355,Q9HCI5
17,0.20137299771167047,0.5402957797050476,5.769709800105661,0.1368176214028214,0.7893979710350045,Q9HCM9
5,0.14792899408284024,0.5,0.0,0.15396603456826263,0.0,Q9NRW4
3,0.09340659340659341,0.5,0.0,0.13749321029002357,0.0,Q9NPC3
4,0.1513157894736842,0.5,0.0,0.2466859674791231,0.0,Q9NPD8
28,0.2557726465364121,0.3989381194114685,12.607958875755932,0.05025127737301221,0.6335660385731425,Q9NQ86
9,0.11174785100286533,0.6939300298690796,2.246479934508828,0.09133473153333822,0.20518164171339504,Q9NQC1
27,0.25316455696202533,0.8155160546302795,5.2846413584423,0.061649125825830195,0.3257935200509956,Q9NR64
10,0.12464589235127478,0.39802178740501404,4.5111022193253785,0.16555450687619302,0.746833303388513,Q9NRC8
0,0.0,0.5,0.0,0.11275348010399247,0.0,Q9NRD0
11,0.30158730158730157,0.3459126353263855,5.507275312083585,0.0876689918535344,0.4828172744702269,Q9NRD1
42,0.5122873345935728,0.4180538058280945,18.20255568772973,0.12444768632065917,2.26526594046092,Q9NRJ4
2,0.19393939393939394,0.5,0.0,0.17475973586375926,0.0,Q8N668
15,0.1783625730994152,0.40859636664390564,6.625047010783291,0.18318052734408918,1.213579605114665,A0A0G2JMD5
6,0.2925170068027211,0.03169234097003937,5.631494091333972,0.06137478248405572,0.3456317249158676,Q8N5Z5
13,0.2049335863377609,0.18359728157520294,9.004773218083004,0.12388311347164808,1.1155393423622344,P43403
0,0.0,0.5,0.0,0.23959257328416847,0.0,P30260
7,0.21287128712871287,0.15011808276176453,5.184502999314936,0.13242466035731268,0.6865560488057493,P35226
7,0.22395833333333334,0.12297125905752182,5.473770208064765,0.24704481620826907,1.3522665550176587,P35227
12,0.13197026022304834,0.3361710011959076,6.126138687995667,0.04972147115975961,0.30460062809586413,P35240
21,0.1976284584980237,0.2274048924446106,13.325941881361068,0.14301318396937432,1.9057853778442806,P36406
9,0.15123456790123457,0.2524581551551819,5.432004762613798,0.2685039982295425,1.4585149971637217,P38398
0,0.0,0.5,0.0,0.11208341157860878,0.0,P41002
29,0.170995670995671,0.3872355818748474,13.367476986478735,0.060637738388405756,0.8105735724191321,P41226
5,0.15819209039548024,0.5,0.0,0.11910289324574001,0.0,P43356
5,0.15469613259668508,0.5,0.0,0.12096508563750806,0.0,P43357
5,0.14659685863874344,0.5,0.0,0.11202384361075073,0.0,P43360
19,0.6560283687943262,0.0476967915892601,17.271286729065107,0.3740263505455607,6.459916344498196,P45880
20,0.22709163346613545,0.2542886435985565,12.027010391674036,0.10267312736106317,1.2348507697171784,P53350
23,0.20933734939759036,0.35534700751304626,11.29997146962383,0.07920582570495478,0.8950235706939869,P45974
6,0.07510729613733906,0.3855072557926178,2.7752614462985625,0.09736841794804456,0.27022281641829304,P46379
21,0.22435897435897437,0.38700976967811584,9.684269793135822,0.07520973307752468,0.7283513461924803,P46934
7,0.17434210526315788,0.3798378109931946,3.274727066263679,0.1406469405923684,0.4605803431450085,P48730
4,0.12234042553191489,0.5,0.0,0.20987238665418864,0.0,P49427
4,0.18120805369127516,0.5,0.0,0.26285258846249904,0.0,P49459
5,0.208,0.5,0.0,0.20705501013307853,0.0,P49773
14,0.15020576131687244,0.3028148114681244,7.640229994206234,0.19156924160968242,1.4636330657136367,P49902
12,0.1518987341772152,0.27685490250587463,6.897760852290149,0.1957134494572357,1.349984569932787,P50876
9,0.14035087719298245,0.3074873685836792,4.865890982420671,0.08545019147429138,0.41579131614087417,P51617
4,0.1836734693877551,0.5,0.0,0.26756741659378147,0.0,P51668
13,0.10720887245841035,0.308369517326355,7.01611974827835,0.18376035536153607,1.2892846582027206,P29590
3,0.07024793388429752,0.5,0.0,0.31918909135871687,0.0,P28328
8,0.09761904761904762,0.1457444578409195,5.977202361669268,0.17828729748383282,1.065659255575997,P22681
14,0.09927360774818401,0.389100581407547,6.429238916626753,0.0915569175672117,0.588641297509505,P21675
13,0.16049382716049382,0.39494916796684265,5.90058218535727,0.18834621270034302,1.1113523073391551,O95522
4,0.17573221757322174,0.5,0.0,0.11233823734942983,0.0,O95628
22,0.1317365269461078,0.15867377817630768,16.01770858884605,0.2336601233650522,3.742699764895225,O95786
19,0.6901408450704225,0.07303625345230103,16.41780591306379,0.33227143743037724,5.455167970186653,O96008
14,0.25956284153005466,0.25414004921913147,8.421409650596166,0.08013814089004605,0.674876113072269,O96017
16,0.1988527724665392,0.20792238414287567,10.556522907714616,0.09762422030974707,1.0305723180476234,P00519
8,0.35526315789473684,0.10999114066362381,6.4202641412513115,0.14145232354075105,0.9081612805253627,P05161
38,0.5644820295983086,0.5232579112052917,13.34404659331829,0.036398496782634855,0.48570323699422535,P05362
6,0.23076923076923078,0.16223272681236267,4.337482087594888,0.1412122134371372,0.6125054463332088,P0C0E4
15,0.34959349593495936,0.3821750581264496,6.9845466333142845,0.21120055390364997,1.4751401177218504,P0C2W1
36,0.3552833078101072,0.3304028809070587,18.591661553801117,0.18607865122233944,3.4595113059135354,P0CG48
15,0.22955145118733508,0.41285157203674316,6.568904376540681,0.11706368415945914,0.7689801472090472,P0CI25
15,0.22192513368983957,0.4169304668903351,6.51553462162628,0.11944500492025599,0.7782480649382493,P0CI26
25,0.28619528619528617,0.2932201325893402,13.907601479534357,0.10941209827117024,1.5216598597950857,P0DMV8
25,0.28888888888888886,0.28372952342033386,14.174105988458102,0.10484722788421619,1.4861157206269,P0DMV9
13,0.19047619047619047,0.36988577246665955,6.203898051832841,0.1668417291712914,1.035069078570197,P0DUQ1
13,0.19143576826196473,0.3681621253490448,6.225321619276971,0.1718313820336186,1.0697056174441264,P0DUQ2
3,0.07142857142857142,0.5,0.0,0.11127837233929809,0.0,P10909
21,0.208955223880597,0.29815661907196045,11.567612873676453,0.1827128617785057,2.113551652095309,P14373
15,0.11218335343787696,0.24936293065547943,9.109559346469208,0.05848545452050812,0.5327767188597945,P15918
19,0.19599109131403117,0.29188063740730286,10.598131418995655,0.22160209694117744,2.3485681461076133,P19474
13,0.13513513513513514,0.7744410634040833,2.762309846568535,0.07665204064968685,0.2117366866462016,P21580
4,0.15333333333333332,0.5,0.0,0.27710837508047065,0.0,P51965
0,0.012269938650306749,0.5,0.0,0.2785255092970415,0.0,P53611
11,0.08293838862559241,0.49989771842956543,4.047501737873774,0.06585632326664101,0.26655358287170655,O95376
3,0.05627705627705628,0.5,0.0,0.25680528668407815,0.0,Q13064
18,0.17073170731707318,0.43400564789772034,7.55613988145357,0.26677060770195576,2.015756028056353,Q05397
5,0.17154811715481172,0.5,0.0,0.33537914345250947,0.0,Q05516
7,0.16593886462882096,0.26732540130615234,4.101116880301226,0.31505130377872287,1.2920622200878298,Q06587
30,0.3063583815028902,0.6197147965431213,8.686479953527737,0.039375226127397925,0.3420321124212637,Q0D2K2
6,0.22702702702702704,0.1610596925020218,4.347670064386777,0.18819363976094416,0.818203853896646,Q12829
28,0.42091152815013405,0.32916516065597534,14.4960208679149,0.07619016457520307,1.1044542156120143,Q12834
18,0.20489977728285078,0.5089722871780396,6.504063812972967,0.1349070147284706,0.8774438326116567,Q12899
17,0.19745222929936307,0.42689692974090576,7.238539681293911,0.26717582128178863,1.9339627842305174,Q12933
16,0.14573643410852713,0.34285968542099,8.059643714601748,0.0768972618773943,0.6197645333602256,Q12986
0,0.0,0.5,0.0,0.12825765252871546,0.0,Q13042
29,0.33595284872298625,0.773173451423645,6.177717873509216,0.23424031798943168,1.4470705991397945,Q13049
7,0.2,0.2053890973329544,4.64193801363936,0.197371917835864,0.9161882082272016,Q13077
8,0.04127579737335835,0.5318657755851746,2.761323214844219,0.13018331062336305,0.3594781978095684,P53804
13,0.1596153846153846,0.19620998203754425,8.780465227117226,0.4022084503491842,3.531577312343717,Q13114
9,0.1,0.1779128611087799,6.30535236919581,0.12797440825657777,0.8069237382970444,Q13191
25,0.4328767123287671,0.3259854018688202,13.025448503943698,0.24545038032866145,3.197101289244375,Q13216
11,0.1062215477996965,0.3809758722782135,5.134300069470049,0.2847028040562048,1.46174962664409,Q13233
9,0.09601873536299765,0.5309141278266907,3.1124068128089117,0.1806500573030794,0.5622564690844246,Q13263
10,0.1308411214953271,0.4179004728794098,4.335271106383797,0.12206374173093318,0.5291794126632088,Q13309
15,0.18009478672985782,0.3186323940753937,7.931049821510739,0.34683070496328894,2.7507316006935367,Q13356
4,0.16428571428571428,0.5,0.0,0.2677654482379711,0.0,Q13404
3,0.05726872246696035,0.5,0.0,0.44419187590972253,0.0,Q13434
0,0.0,0.5,0.0,0.21077645465106795,0.0,Q13503
6,0.23809523809523808,0.33703145384788513,3.057802624779673,0.12797713897130777,0.3913288314582579,Q13526
11,0.06882022471910113,0.2785821259021759,6.301142845504017,0.09431571470002524,0.594296790900662,Q05086
4,0.12980769230769232,0.5,0.0,0.20777422428903408,0.0,Q04323
7,0.35964912280701755,0.2629387676715851,4.137255369306789,0.2137435214841178,0.8843115319147075,Q01151
14,0.15527950310559005,0.12003040313720703,11.012120428556553,0.22224667200419207,2.447407116956071,Q008S8
22,0.1826086956521739,0.34029296040534973,11.139045321169554,0.07702811905474367,0.858019709155234,P55072
24,0.5594405594405595,0.35072338581085205,11.900817065493186,0.26009602279561417,3.0953551867529496,P55735
55,0.4181360201511335,0.294365257024765,30.52672932644165,0.1943977068243776,5.9343261779087335,P57737
28,0.4151436031331593,0.3127976059913635,14.978402020386648,0.15882008113538967,2.378871024156292,P57775
22,0.12396694214876033,0.40197086334228516,9.846349000980549,0.07490030752230573,0.7374945681453908,P59046
0,0.0,0.5,0.0,0.2811764893089462,0.0,P60006
4,0.1402439024390244,0.5,0.0,0.25587703512718296,0.0,P60604
6,0.25842696629213485,0.2138632833957672,3.9119379963239433,0.19822399281297626,0.7754399692681261,P60953
4,0.1836734693877551,0.5,0.0,0.26357304185253694,0.0,P61077
6,0.16455696202531644,0.32031866908073425,3.16173880517567,0.25974221281855003,0.821237033610607,P61081
4,0.115,0.5,0.0,0.24205822227916246,0.0,P61086
4,0.15333333333333332,0.5,0.0,0.26587684366768843,0.0,P61088
28,0.5372670807453416,0.3124423623085022,14.989047767167317,0.36753442862514135,5.50899110674079,P61962
4,0.13690476190476192,0.5,0.0,0.2757934054559523,0.0,P62253
4,0.1518987341772152,0.5,0.0,0.31294871921950523,0.0,P62256
9,0.5585585585585585,0.36569660902023315,4.33114247952456,0.26728983829091624,1.1576703729670377,P62699
4,0.1836734693877551,0.5,0.0,0.2684783479978268,0.0,P62837
3,0.14102564102564102,0.5,0.0,0.19051920155534932,0.0,P62877
4,0.18,0.5,0.0,0.2643389578639824,0.0,P63146
3,0.0945945945945946,0.5,0.0,0.10405016705324134,0.0,P63208
4,0.16883116883116883,0.5,0.0,0.2941158961469491,0.0,P68036
13,0.18932038834951456,0.35505935549736023,6.39061588559287,0.2131953375425802,1.362449510833947,P78395
6,0.1881918819188192,0.29087916016578674,3.353488505357955,0.11211544625496926,0.375977860289117,Q00535
15,0.1631578947368421,0.37777936458587646,7.04622119158421,0.19992374694072085,1.4087069423946261,O95521
18,0.23059360730593606,0.48924627900123596,6.765791133658919,0.05982703638669518,0.4047772323381918,O95361
12,0.21236559139784947,0.34159988164901733,6.059982343662702,0.20323020541508252,1.231571456514344,Q8N5U6
4,0.17964071856287425,0.5,0.0,0.06128284220883568,0.0,O14512
15,0.3146067415730337,0.6789889335632324,3.8577045637134124,0.13079496375844055,0.5045683286016664,F8VTS6
13,0.19298245614035087,0.3680572509765625,6.226627509623258,0.169077500328156,1.0527826148016315,H0Y7S4
15,0.23055555555555557,0.3780158758163452,7.042888958868449,0.1699748621233761,1.1971140797339124,I1YAP6
6,0.15384615384615385,0.1659516543149948,4.305340206244423,0.07824261156222433,0.3368610614004091,M0QZC1
13,0.14168377823408623,0.5214287638664246,4.581799522171329,0.2372310735154603,1.0869452192773272,O00237
29,0.28818897637795277,0.2749195396900177,16.73423716819521,0.13418782188713752,2.2455308365428954,O00308
17,0.1743486973947896,0.3586044907569885,8.297915697988937,0.21533563162932468,1.7868369180333363,O00463
5,0.06896551724137931,0.5,0.0,0.1596261848366838,0.0,O00623
19,0.20853080568720378,0.34524595737457275,9.525258544437024,0.0863489461244061,0.8224960368746316,O00635
4,0.18243243243243243,0.5,0.0,0.27335243501327555,0.0,O00762
4,0.19594594594594594,0.5,0.0,0.22786371252393575,0.0,O14508
6,0.2671232876712329,0.3270530104637146,3.119439843305771,0.2947469283139371,0.9194453118744853,O14543
4,0.16352201257861634,0.5,0.0,0.2713300339582478,0.0,O15524
4,0.2127659574468085,0.5,0.0,0.13758701556957892,0.0,O14544
10,0.2169576059850374,0.2959337532520294,5.532930409539656,0.15252228819812413,0.8438952065039724,O14929
4,0.14473684210526316,0.5,0.0,0.3068122126497426,0.0,O14933
7,0.1968503937007874,0.33473822474479675,3.583835872517863,0.20051663303117795,0.7186187024936358,O14965
5,0.06266318537859007,0.5,0.0,0.1426060737793967,0.0,O15027
30,0.2900976290097629,0.2685193717479706,17.534294310656847,0.14122747716525708,2.476324149367187,O15033
12,0.26153846153846155,0.3451671004295349,6.016901639044008,0.16322135360511297,0.9820868300335858,O15105
7,0.1893491124260355,0.1466168463230133,5.220934748249889,0.41583341386988015,2.171039119956635,O15151
10,0.08196721311475409,0.3127243220806122,5.350213404654354,0.1931851000831049,1.0335815120441207,O15164
5,0.10542168674698796,0.5,0.0,0.09468755527100786,0.0,O15169
29,0.2657580919931857,0.3588338792324066,14.14877533416841,0.16487839561019307,2.332827376946761,O15344
7,0.183206106870229,0.14855223894119263,5.200764693265848,0.11765421376463356,0.611891880961059,E7ERA6
27,0.40232558139534885,0.5109008550643921,9.718537613579064,0.16504194550312365,1.6039663551903733,C9JR72
3,0.048327137546468404,0.5,0.0,0.08642959056232079,0.0,C9JJ37
15,0.19121447028423771,0.41621220111846924,6.524901118658,0.1352998689947922,0.8828182665584005,C9J1S8
14,0.22194513715710723,0.4888460338115692,5.266496085399684,0.15778796549172433,0.8309897025853465,A0A3B3IT33
4,0.09375,0.5,0.0,0.3097382817319373,0.0,A0A7I2V3R4
8,0.15835777126099707,0.5391801595687866,2.721222485514067,0.10050959016787839,0.27350895677463427,A0AVI4
4,0.18243243243243243,0.5,0.0,0.33925818473363417,0.0,A1L167
14,0.15158924205378974,0.4055970013141632,6.220581101009825,0.17975774096271668,1.118197606192895,A3QJZ6
14,0.1989795918367347,0.3593464195728302,6.823445096794815,0.1708473263996536,1.1657673516222198,A3QJZ7
15,0.20393120393120392,0.42284342646598816,6.438936251731319,0.12543123224449682,0.8076437083984209,A6NCK2
14,0.2133676092544987,0.36627620458602905,6.729527414367012,0.09771332188199879,0.6575644783537788,A6NDI0
10,0.23057644110275688,0.4622029960155487,3.967670318688543,0.04701050646483109,0.1865221911670262,A6NE02
15,0.23255813953488372,0.37507346272468567,7.0844573275686695,0.18674026160628002,1.3229534146887008,A6NGJ6
14,0.1925,0.3690769374370575,6.691937574749224,0.17314370875819615,1.1586668904704092,A6NGN4
15,0.21808510638297873,0.3775554597377777,7.049377264362608,0.17982240813023667,1.2676359954962242,A6NI03
4,0.125,0.5,0.0,0.14242745718963976,0.0,A6NIN4
16,0.20623501199040767,0.5884910821914673,4.931319295619045,0.1556662284321361,0.7676398759436347,A6NK02
0,0.0,0.5,0.0,0.17024443205825276,0.0,A6NK59
15,0.216,0.37835192680358887,7.038157009647433,0.15427915644198584,1.0858409263546556,A6NLI5
15,0.30970149253731344,0.6683914661407471,3.9403410040688147,0.14289494003096936,0.5630547914779829,A6NLU0
2,0.0872093023255814,0.5,0.0,0.17639386696250003,0.0,A6NNE9
3,0.03278688524590164,0.5,0.0,0.043795559911786755,0.0,A6QL63
5,0.032908704883227176,0.5,0.0,0.1446759437874981,0.0,A7E2V4
25,0.41690962099125367,0.24553784728050232,15.299193740449093,0.2264799612713031,3.4649608058190733,A8MQ27
