n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed,mechanism_class,n_strands,beta_fraction,radial_cv,beta_radial_score,central_pore_score,propeller_score
278,185,0.6654676258992805,90.8511891891892,1.1954439876287928,0.3736263736263736,0.0879120879120879,8,2,0.2162162162162162,9,4.864864864864865,Q12829,Q12829,,RAB40B,False,278,1208.0,-0.0588202633336538,-0.051707145505568,0.0049668874172185,0.0,1775.0,2.759662212416338,2.7427695,0.956056338028169,0.4005633802816901,,6,0.22702702702702704,0.1610596925020218,4.347670064386777,0.18819363976094416,0.818203853896646
499,373,0.7474949899799599,94.73833780160857,1.3535556855340982,0.3089887640449438,0.095505617977528,8,3,0.1823056300268096,32,8.579088471849866,Q12834,Q12834,,CDC20,False,499,1208.0,-2.1227526640628724,-2.086917848403691,1.0,1.0,1775.0,6.534451495076057,6.7249503,0.9988732394366198,0.9825352112676056,,28,0.42091152815013405,0.32916516065597534,14.4960208679149,0.07619016457520307,1.1044542156120143
539,449,0.8330241187384044,91.1863697104677,2.315336460663484,0.3234323432343234,0.0792079207920792,10,7,0.1781737193763919,10,2.2271714922049,Q12899,Q12899,,TRIM26,False,539,1208.0,-0.0073313351349076,-0.0078252143778096,0.0008278145695364,0.0,1775.0,4.551415916512676,4.557024,0.9988732394366198,0.9819718309859156,,18,0.20489977728285078,0.5089722871780396,6.504063812972967,0.1349070147284706,0.8774438326116567
501,471,0.940119760479042,93.01371549893844,2.1794905397708813,0.3660714285714285,0.0625,18,6,0.1740976645435244,9,1.910828025477707,Q12933,Q12933,,TRAF2,False,501,1208.0,-0.3134196210630797,-0.2543772964785661,0.244205298013245,0.0471854304635761,1775.0,4.019349655543662,4.063175,0.99943661971831,0.9154929577464788,,17,0.19745222929936307,0.42689692974090576,7.238539681293911,0.26717582128178863,1.9339627842305174
1120,645,0.5758928571428571,82.96722480620156,2.439390649380869,0.3069977426636568,0.0767494356659142,12,4,0.1565891472868217,15,2.3255813953488373,Q12986,Q12986,,NFX1,False,1120,1208.0,-0.0079351975578894,-0.0054725096395402,0.0016556291390728,0.0,1775.0,4.207272427774648,4.22438,1.0,0.9707042253521126,,16,0.14573643410852713,0.34285968542099,8.059643714601748,0.0768972618773943,0.6197645333602256
620,479,0.7725806451612903,90.23720250521922,1.3379098867910149,0.3100436681222707,0.131004366812227,7,1,0.2693110647181628,28,5.845511482254697,Q13042,Q13042,,CDC16,False,620,1208.0,-2.4288181032137803,-2.448315980284388,1.0,0.995860927152318,1775.0,5.372299921126761,5.378848,1.0,0.99943661971831,,0,0.0,0.5,0.0,0.12825765252871546,0.0
653,509,0.77947932618683,87.64671905697445,2.5010061251121423,0.3503184713375796,0.0796178343949044,16,8,0.1846758349705304,19,3.732809430255403,Q13049,Q13049,,TRIM32,False,653,1208.0,0.0106257677564162,0.0122592693384811,0.0,0.0,1775.0,3.47392967710986,3.5714705,0.9825352112676056,0.8016901408450704,,29,0.33595284872298625,0.773173451423645,6.177717873509216,0.23424031798943168,1.4470705991397945
416,285,0.6850961538461539,94.25621052631578,2.512596728971708,0.3842364532019704,0.083743842364532,23,5,0.1473684210526315,13,4.56140350877193,Q13077,Q13077,,TRAF1,False,416,1208.0,0.0148621065704977,0.0153830518079763,0.0,0.0,1775.0,1.4467114330529578,1.0567846,0.523943661971831,0.1053521126760563,,7,0.2,0.2053890973329544,4.64193801363936,0.197371917835864,0.9161882082272016
2025,1066,0.5264197530864198,85.10232645403379,1.3845919907647346,0.2872503840245776,0.0675883256528417,9,5,0.1932457786116322,26,2.4390243902439024,P53804,P53804,,TTC3,False,2025,1208.0,0.0520055276609992,0.0577419229216115,0.0,0.0,1775.0,5.547531205070423,5.560599,1.0,0.991549295774648,,8,0.04127579737335835,0.5318657755851746,2.761323214844219,0.13018331062336305,0.3594781978095684
568,520,0.9154929577464788,92.1633846153846,1.8289030473244312,0.3262032085561497,0.0748663101604278,22,6,0.1846153846153846,11,2.1153846153846154,Q13114,Q13114,,TRAF3,False,568,1208.0,-0.01184067157233,-0.0046545792523823,0.0223509933774834,0.0008278145695364,1775.0,3.5246665767994365,3.5489175,0.9971830985915492,0.7718309859154929,,13,0.1596153846153846,0.19620998203754425,8.780465227117226,0.4022084503491842,3.531577312343717
982,420,0.4276985743380855,90.95799999999998,1.306850011093414,0.2758620689655172,0.1034482758620689,6,2,0.2428571428571428,50,11.904761904761903,Q13191,Q13191,,CBLB,False,982,1208.0,-0.0089923015417439,-0.0144105898244313,0.0,0.0,1775.0,3.3105150601470426,3.2875595,0.992676056338028,0.611830985915493,,9,0.1,0.1779128611087799,6.30535236919581,0.12797440825657777,0.8069237382970444
396,365,0.9217171717171716,95.7609315068493,1.0505433445850676,0.2515723270440251,0.0691823899371069,4,0,0.1589041095890411,27,7.397260273972603,Q13216,Q13216,,ERCC8,False,396,1208.0,-0.0217584879763867,-0.0230852588177838,0.0024834437086092,0.0,1775.0,3.856497970366197,3.901398,0.99943661971831,0.9143661971830986,,25,0.4328767123287671,0.3259854018688202,13.025448503943698,0.24545038032866145,3.197101289244375
1512,659,0.4358465608465608,87.19203338391503,1.2086460584508312,0.3033333333333333,0.07,5,2,0.2276176024279211,43,6.525037936267071,Q13233,Q13233,,MAP3K1,False,1512,1208.0,-0.102836075774196,-0.1023375156093156,0.0074503311258278,0.0008278145695364,1775.0,2.9677472615774647,2.9177258,0.9870422535211268,0.4732394366197183,,11,0.1062215477996965,0.3809758722782135,5.134300069470049,0.2847028040562048,1.46174962664409
835,427,0.511377245508982,88.5772131147541,2.6183142905312606,0.3498452012383901,0.0897832817337461,25,4,0.1779859484777517,12,2.810304449648712,Q13263,Q13263,,TRIM28,False,835,1208.0,-0.249602388863156,-0.2266460876433929,0.1796357615894039,0.0165562913907284,1775.0,8.534556627830986,8.574484,1.0,1.0,,9,0.09601873536299765,0.5309141278266907,3.1124068128089117,0.1806500573030794,0.5622564690844246
424,321,0.7570754716981132,95.68763239875388,1.2828720818592465,0.2709677419354839,0.1290322580645161,3,0,0.1308411214953271,10,3.115264797507788,Q13309,Q13309,,SKP2,False,424,1208.0,-0.7489721062128921,-0.6635788485421797,0.6887417218543046,0.2210264900662251,1775.0,4.857207448394366,4.7967896,1.0,0.9622535211267604,,10,0.1308411214953271,0.4179004728794098,4.335271106383797,0.12206374173093318,0.5291794126632088
520,422,0.8115384615384615,88.09556872037915,2.252413821218441,0.3195488721804511,0.1203007518796992,7,4,0.1919431279620853,16,3.791469194312796,Q13356,Q13356,,PPIL2,False,520,1208.0,-1.1466197336013997,-1.1439136454737713,0.9776490066225164,0.7384105960264901,1775.0,4.437100926478872,4.4537153,1.0,0.9769014084507044,,15,0.18009478672985782,0.3186323940753937,7.931049821510739,0.34683070496328894,2.7507316006935367
147,140,0.9523809523809524,96.29464285714286,1.244041374067624,0.3333333333333333,0.0357142857142857,5,2,0.1928571428571428,9,6.428571428571428,Q13404,Q13404,,UBE2V1,False,147,1208.0,-0.5119499960879942,-0.5086612087022906,0.5149006622516556,0.0198675496688741,1775.0,7.110968078760564,7.091097,1.0,1.0,,4,0.16428571428571428,0.5,0.0,0.2677654482379711,0.0
485,227,0.468041237113402,86.60383259911895,1.727024544538731,0.3619631901840491,0.1717791411042944,5,2,0.2070484581497797,8,3.524229074889868,Q13434,Q13434,,MKRN4P,False,485,,,,,,,,,,,,3,0.05726872246696035,0.5,0.0,0.44419187590972253,0.0
144,115,0.7986111111111112,92.05721739130432,3.184862986285019,0.4615384615384615,0.0576923076923076,16,3,0.1739130434782608,15,13.043478260869565,Q13503,Q13503,,MED21,False,144,1208.0,-0.687880308725949,-0.6789548275863677,0.8336092715231788,0.0753311258278145,1775.0,5.062559718535211,5.0677633,1.0,0.992112676056338,,0,0.0,0.5,0.0,0.21077645465106795,0.0
163,147,0.901840490797546,96.74598639455782,1.2547724444997093,0.2325581395348837,0.0581395348837209,3,0,0.1904761904761904,8,5.442176870748299,Q13526,Q13526,,PIN1,False,163,1208.0,-0.0387693191111644,-0.0380813258869097,0.0041390728476821,0.0,1775.0,5.867790646197182,5.903048,1.0,0.9988732394366198,,6,0.23809523809523808,0.33703145384788513,3.057802624779673,0.12797713897130777,0.3913288314582579
875,712,0.8137142857142857,90.5143117977528,1.2535464595396637,0.2714285714285714,0.0885714285714285,13,5,0.2036516853932584,24,3.3707865168539324,Q05086,Q05086,,UBE3A,False,875,1208.0,-0.0916646723170678,-0.0796178812042087,0.0231788079470198,0.0041390728476821,1775.0,5.1332683027042245,5.200689,1.0,0.9938028169014084,,11,0.06882022471910113,0.2785821259021759,6.301142845504017,0.09431571470002524,0.594296790900662
297,208,0.7003367003367004,89.626875,3.0635545652160787,0.2804878048780488,0.0304878048780487,6,1,0.173076923076923,14,6.730769230769231,Q04323,Q04323,,UBXN1,False,297,1208.0,-0.0418905908300598,-0.0406693058551037,0.0008278145695364,0.0,1775.0,6.635377007098592,6.642498,1.0,0.99943661971831,,4,0.12980769230769232,0.5,0.0,0.20777422428903408,0.0
205,114,0.5560975609756098,89.59499999999998,2.487451998392629,0.4482758620689655,0.0689655172413793,21,1,0.2105263157894736,9,7.894736842105263,Q01151,Q01151,,CD83,False,205,1208.0,-0.0499882224094615,-0.0490006736445466,0.0016556291390728,0.0,1775.0,2.6753819641943664,2.6172044,0.8946478873239436,0.384225352112676,,7,0.35964912280701755,0.2629387676715851,4.137255369306789,0.2137435214841178,0.8843115319147075
904,644,0.7123893805309734,85.89723602484472,1.4122571758814109,0.365482233502538,0.1294416243654822,10,8,0.2204968944099379,17,2.639751552795031,Q008S8,Q008S8,,ECT2L,False,904,1208.0,-0.2140860707686045,-0.2095445169381667,0.0240066225165562,0.0,1775.0,0.0860425525149295,0.05646006,0.0039436619718309,0.0,,14,0.15527950310559005,0.12003040313720703,11.012120428556553,0.22224667200419207,2.447407116956071
806,690,0.8560794044665012,87.87713043478261,1.2359599175806484,0.2773109243697479,0.0700280112044818,8,3,0.2115942028985507,35,5.072463768115942,P55072,P55072,,VCP,False,806,1208.0,-2.625575388698835,-2.6712190771053117,1.0,0.9966887417218544,1775.0,7.458539928338029,7.4839125,1.0,1.0,,22,0.1826086956521739,0.34029296040534973,11.139045321169554,0.07702811905474367,0.858019709155234
322,286,0.8881987577639752,94.79853146853148,1.078514322388868,0.2867132867132867,0.0979020979020979,6,1,0.1923076923076923,37,12.937062937062937,P55735,P55735,,SEC13,False,322,1208.0,-1.6216032497424533,-1.6086263573159618,0.9966887417218544,0.9793046357615894,1775.0,6.649432681971831,6.6277924,1.0,1.0,,24,0.5594405594405595,0.35072338581085205,11.900817065493186,0.26009602279561417,3.0953551867529496
925,794,0.8583783783783784,92.99061712846348,1.1507274745667342,0.3524590163934426,0.0355191256830601,13,5,0.2027707808564231,47,5.919395465994962,P57737,P57737,,CORO7,False,925,1208.0,-0.1164926202311012,-0.1144069439350286,0.0041390728476821,0.0,1775.0,3.779976955391549,3.7289653,0.9983098591549296,0.7645070422535212,,55,0.4181360201511335,0.294365257024765,30.52672932644165,0.1943977068243776,5.9343261779087335
412,383,0.9296116504854368,93.50848563968668,1.1404235648508254,0.3446327683615819,0.1016949152542373,12,3,0.1827676240208877,22,5.7441253263707575,P57775,P57775,,FBXW4,False,412,1208.0,-0.0773918082082649,-0.0733071510926478,0.0091059602649006,0.0,1775.0,4.060479162125634,4.112859,0.9960563380281692,0.9312676056338028,,28,0.4151436031331593,0.3127976059913635,14.978402020386648,0.15882008113538967,2.378871024156292
1061,847,0.7983034872761545,89.26010625737898,1.3075668035532606,0.2507122507122507,0.0911680911680911,5,1,0.1723730814639905,13,1.5348288075560803,P59046,P59046,,NLRP12,False,1061,1208.0,0.0962104990595691,0.1002789204610803,0.0008278145695364,0.0,1775.0,0.0936479150738028,0.006206091,0.0298591549295774,0.0039436619718309,,22,0.12396694214876033,0.40197086334228516,9.846349000980549,0.07490030752230573,0.7374945681453908
121,56,0.4628099173553719,84.78571428571429,3.759230355814711,0.4464285714285714,0.1071428571428571,7,2,0.0178571428571428,0,0.0,P60006,P60006,,ANAPC15,False,121,1208.0,-0.5516373792189718,-0.5405745734693487,0.5538079470198676,0.0869205298013245,1775.0,5.732484343661972,5.765548,1.0,0.9983098591549296,,0,0.0,0.5,0.0,0.2811764893089462,0.0
165,164,0.993939393939394,94.6194512195122,1.2477452883047475,0.3369565217391304,0.0543478260869565,7,2,0.2134146341463414,25,15.24390243902439,P60604,P60604,,UBE2G2,False,165,1208.0,-0.3269788693792702,-0.2722347802672192,0.1995033112582781,0.0289735099337748,1775.0,5.91920080371831,5.9754148,1.0,0.9988732394366198,,4,0.1402439024390244,0.5,0.0,0.25587703512718296,0.0
191,178,0.9319371727748692,96.09314606741574,1.154003856873276,0.3333333333333333,0.0967741935483871,5,1,0.2078651685393258,12,6.741573033707865,P60953,P60953,,CDC42,False,191,1208.0,-1.2265918096947537,-1.2248224644288577,0.9354304635761588,0.6945364238410596,1775.0,7.635012710197183,7.6579256,1.0,1.0,,6,0.25842696629213485,0.2138632833957672,3.9119379963239433,0.19822399281297626,0.7754399692681261
147,147,1.0,96.37918367346936,1.269862222445038,0.3,0.0875,6,1,0.2653061224489796,21,14.285714285714285,P61077,P61077,,UBE2D3,False,147,1208.0,-0.8255726545178428,-0.7694709185170386,0.7508278145695364,0.298841059602649,1775.0,7.912481144957747,7.9590282,1.0,1.0,,4,0.1836734693877551,0.5,0.0,0.26357304185253694,0.0
183,158,0.8633879781420765,97.39670886075947,1.2864892735075135,0.25,0.0714285714285714,3,0,0.2088607594936709,20,12.658227848101266,P61081,P61081,,UBE2M,False,183,1208.0,-1.622583260026056,-1.6207604042780124,0.968543046357616,0.8725165562913907,1775.0,6.3237745173295785,6.355115,0.9988732394366198,0.9988732394366198,,6,0.16455696202531644,0.32031866908073425,3.16173880517567,0.25974221281855003,0.821237033610607
200,200,1.0,96.68615,1.2901117960405006,0.3271028037383177,0.02803738317757,5,1,0.21,19,9.5,P61086,P61086,,UBE2K,False,200,1208.0,-0.164378882001353,-0.161383114911138,0.0819536423841059,0.0041390728476821,1775.0,6.091490397521127,6.1481814,1.0,0.99943661971831,,4,0.115,0.5,0.0,0.24205822227916246,0.0
152,150,0.986842105263158,96.154,1.2678381271801082,0.3793103448275862,0.057471264367816,5,2,0.2866666666666667,43,28.666666666666668,P61088,P61088,,UBE2N,False,152,1208.0,-1.1852883059427075,-1.1821151477523166,0.9039735099337748,0.652317880794702,1775.0,7.1554561655774656,7.204532,1.0,1.0,,4,0.15333333333333332,0.5,0.0,0.26587684366768843,0.0
342,322,0.9415204678362572,95.55009316770186,1.0233089843294776,0.2867132867132867,0.0979020979020979,6,2,0.201863354037267,11,3.4161490683229814,P61962,P61962,,DCAF7,False,342,74.0,-0.7802052249166377,-0.6708906106263912,0.6621621621621622,0.3243243243243243,1775.0,5.465763167267607,5.486547,1.0,0.9943661971830986,,28,0.5372670807453416,0.3124423623085022,14.989047767167317,0.36753442862514135,5.50899110674079
170,168,0.9882352941176472,94.44928571428572,1.2399284889829985,0.2857142857142857,0.0510204081632653,6,1,0.2142857142857142,29,17.261904761904763,P62253,P62253,,UBE2G1,False,170,1208.0,-0.0408636913918868,-0.0300084680634478,0.0149006622516556,0.0,1775.0,5.178557078309859,5.211838,1.0,0.992112676056338,,4,0.13690476190476192,0.5,0.0,0.2757934054559523,0.0
183,158,0.8633879781420765,96.24765822784808,1.2738702292290596,0.2888888888888888,0.0555555555555555,4,0,0.1835443037974683,13,8.227848101265822,P62256,P62256,,UBE2H,False,183,1208.0,-0.4797401792748668,-0.4441420348906559,0.4147350993377483,0.0695364238410596,1775.0,5.499338504,5.509791,1.0,0.9938028169014084,,4,0.1518987341772152,0.5,0.0,0.31294871921950523,0.0
121,111,0.9173553719008264,96.07891891891894,1.290082242293186,0.2615384615384615,0.0923076923076923,3,0,0.1531531531531531,5,4.504504504504505,P62699,P62699,,YPEL5,False,121,1208.0,-0.8394733212646331,-0.7623603856457508,0.7475165562913907,0.3153973509933774,1775.0,5.55191686828169,5.6026497,1.0,0.9943661971830986,,9,0.5585585585585585,0.36569660902023315,4.33114247952456,0.26728983829091624,1.1576703729670377
147,147,1.0,96.47306122448978,1.2678200317517316,0.282051282051282,0.1025641025641025,6,1,0.272108843537415,22,14.965986394557824,P62837,P62837,,UBE2D2,False,147,1208.0,0.007004299020451,0.0092297903425546,0.0033112582781456,0.0,1775.0,6.372475158197183,6.3683634,1.0,1.0,,4,0.1836734693877551,0.5,0.0,0.2684783479978268,0.0
108,78,0.7222222222222222,87.24410256410258,2.1934682057148307,0.4561403508771929,0.1403508771929824,9,1,0.1666666666666666,12,15.384615384615383,P62877,P62877,,RBX1,False,108,1208.0,-1.0323828163416366,-1.0153153306671283,0.968543046357616,0.5322847682119205,1775.0,6.30292380484507,6.3278437,1.0,0.99943661971831,,3,0.14102564102564102,0.5,0.0,0.19051920155534932,0.0
152,150,0.986842105263158,96.22633333333334,1.2641722959922004,0.2584269662921348,0.0674157303370786,5,1,0.2133333333333333,23,15.333333333333332,P63146,P63146,,UBE2B,False,152,1208.0,0.0491751638890724,0.055697826027526,0.0,0.0,1775.0,6.585754704563381,6.603469,1.0,1.0,,4,0.18,0.5,0.0,0.2643389578639824,0.0
163,148,0.9079754601226994,92.7945945945946,1.5964232940382612,0.284313725490196,0.0588235294117647,5,1,0.1959459459459459,13,8.783783783783784,P63208,P63208,,SKP1,False,163,1208.0,-1.2813074867452217,-1.281363056764934,0.9942052980132452,0.8584437086092715,1775.0,8.856969663380282,8.902315,1.0,1.0,,3,0.0945945945945946,0.5,0.0,0.10405016705324134,0.0
154,154,1.0,95.54246753246754,1.2695931476619748,0.25,0.0454545454545454,4,0,0.1883116883116883,12,7.792207792207792,P68036,P68036,,UBE2L3,False,154,1208.0,-1.213920603286567,-1.2211124040734862,0.9503311258278144,0.6846026490066225,1775.0,5.859790497971832,5.87476,1.0,0.99943661971831,,4,0.16883116883116883,0.5,0.0,0.2941158961469491,0.0
509,412,0.8094302554027505,89.92235436893205,1.3694201922574938,0.2929292929292929,0.0959595959595959,13,2,0.2087378640776699,25,6.067961165048544,P78395,P78395,,PRAME,False,509,1208.0,0.021246238711608,0.0207944282804838,0.0008278145695364,0.0,1775.0,2.868195159169578,1.5487276,0.5363380281690141,0.4315492957746479,,13,0.18932038834951456,0.35505935549736023,6.39061588559287,0.2131953375425802,1.362449510833947
292,271,0.928082191780822,93.76118081180812,1.1796269999797178,0.2857142857142857,0.0451127819548872,8,1,0.1881918819188192,12,4.428044280442804,Q00535,Q00535,,CDK5,False,292,1208.0,-0.0842525168724869,-0.0764417336187259,0.0066225165562913,0.0,1775.0,4.476402718478873,4.488875,1.0,0.96,,6,0.1881918819188192,0.29087916016578674,3.353488505357955,0.11211544625496926,0.375977860289117
474,380,0.8016877637130801,89.59263157894738,1.3776715467477028,0.2737430167597765,0.1340782122905028,7,2,0.2052631578947368,9,2.368421052631579,O95521,O95521,,PRAMEF1,False,474,1047.0,0.0073305758643396,0.0118704664666792,0.0038204393505253,0.0,1775.0,0.0367956466850704,0.0,0.0073239436619718,0.0022535211267605,,15,0.1631578947368421,0.37777936458587646,7.04622119158421,0.19992374694072085,1.4087069423946261
564,438,0.776595744680851,89.41109589041095,2.312139001086795,0.372168284789644,0.0841423948220064,22,7,0.1872146118721461,11,2.5114155251141552,O95361,O95361,,TRIM16,False,564,1208.0,-0.0294098769608579,-0.0308358811661369,0.0033112582781456,0.0,1775.0,4.744196090845071,4.693325,0.99943661971831,0.8935211267605634,,18,0.23059360730593606,0.48924627900123596,6.765791133658919,0.05982703638669518,0.4047772323381918
811,372,0.4586929716399506,90.87653225806451,1.5256703227278532,0.3375527426160337,0.1054852320675105,9,4,0.2069892473118279,18,4.838709677419355,Q8N5U6,Q8N5U6,,RNF10,False,811,1208.0,0.0253333773101488,0.0307029801980985,0.0024834437086092,0.0,1775.0,6.682171587323943,6.726164,1.0,1.0,,12,0.21236559139784947,0.34159988164901733,6.059982343662702,0.20323020541508252,1.231571456514344
581,167,0.2874354561101549,87.01065868263473,1.471443278816797,0.4432989690721649,0.134020618556701,8,2,0.1676646706586826,6,3.592814371257485,O14512,O14512,,SOCS7,False,581,1208.0,-0.0383620047729773,-0.0376267429007235,0.0049668874172185,0.0,1775.0,3.1805516337239434,3.1746268,0.9943661971830986,0.5932394366197183,,4,0.17964071856287425,0.5,0.0,0.06128284220883568,0.0
287,267,0.9303135888501742,93.8670786516854,1.5603922108583783,0.2933333333333333,0.0466666666666666,11,2,0.1872659176029962,29,10.861423220973784,F8VTS6,F8VTS6,,RFPL4AL1,False,287,,,,,,1775.0,0.1653070041233802,0.0,0.0371830985915492,0.012394366197183,,15,0.3146067415730337,0.6789889335632324,3.8577045637134124,0.13079496375844055,0.5045683286016664
478,399,0.8347280334728033,91.23751879699248,1.3420570963544127,0.2578947368421053,0.0789473684210526,4,0,0.1854636591478696,13,3.258145363408521,H0Y7S4,H0Y7S4,,PRAMEF26,False,478,,,,,,1775.0,0.0059240516664788,0.0,0.0016901408450704,0.0,,13,0.19298245614035087,0.3680572509765625,6.226627509623258,0.169077500328156,1.0527826148016315
450,360,0.8,89.48841666666667,2.558429845538456,0.3765182186234818,0.1052631578947368,16,6,0.1944444444444444,13,3.611111111111111,I1YAP6,I1YAP6,,TRIM77,False,450,1208.0,0.0023761489316615,0.0014653575744573,0.0016556291390728,0.0,1775.0,0.0026592550360563,0.0,0.0,0.0,,15,0.23055555555555557,0.3780158758163452,7.042888958868449,0.1699748621233761,1.1971140797339124
329,130,0.3951367781155015,87.01723076923076,2.307047949750661,0.5934065934065934,0.0659340659340659,25,4,0.2538461538461538,24,18.461538461538463,M0QZC1,M0QZC1,,RNF225,False,329,74.0,0.2546485750808389,0.2506995706083973,0.0,0.0,1775.0,0.1028262223898591,0.029006138,0.012394366197183,0.0,,6,0.15384615384615385,0.1659516543149948,4.305340206244423,0.07824261156222433,0.3368610614004091
685,487,0.710948905109489,84.62328542094454,1.5228489054998702,0.4295774647887324,0.1443661971830986,20,6,0.2422997946611909,29,5.95482546201232,O00237,O00237,,RNF103,False,685,1208.0,-0.2089617873106868,-0.2057574353369402,0.0173841059602649,0.0,1775.0,4.071387610084507,4.0578575,1.0,0.928450704225352,,13,0.14168377823408623,0.5214287638664246,4.581799522171329,0.2372310735154603,1.0869452192773272
870,635,0.7298850574712644,89.67829921259843,1.1888206328999205,0.2492581602373887,0.0949554896142433,6,3,0.2299212598425196,70,11.023622047244094,O00308,O00308,,WWP2,False,870,1208.0,-0.1007748923448834,-0.0940937213001051,0.0049668874172185,0.0,1775.0,4.12340398912676,4.130461,1.0,0.9554929577464788,,29,0.28818897637795277,0.2749195396900177,16.73423716819521,0.13418782188713752,2.2455308365428954
557,499,0.895870736086176,91.397875751503,1.9709166601431365,0.3267605633802817,0.0845070422535211,12,8,0.1763527054108216,14,2.80561122244489,O00463,O00463,,TRAF5,False,557,1208.0,0.080504121704091,0.081807854582253,0.0008278145695364,0.0008278145695364,1775.0,3.1021178751363383,3.2176402,0.927887323943662,0.5605633802816902,,17,0.1743486973947896,0.3586044907569885,8.297915697988937,0.21533563162932468,1.7868369180333363
359,290,0.807799442896936,86.78455172413793,1.5579533004384924,0.5119617224880383,0.1531100478468899,29,6,0.2620689655172414,33,11.379310344827587,O00623,O00623,,PEX12,False,359,1208.0,-0.0067410660184251,-0.0007967931778063,0.0074503311258278,0.0,1775.0,2.6085436457802818,2.6226282,0.9938028169014084,0.2501408450704225,,5,0.06896551724137931,0.5,0.0,0.1596261848366838,0.0
465,422,0.90752688172043,90.12914691943128,2.4555341009363487,0.2857142857142857,0.0940766550522648,9,6,0.1800947867298578,11,2.6066350710900474,O00635,O00635,,TRIM38,False,465,1208.0,-0.0211090868745613,-0.0188319621888684,0.0016556291390728,0.0,1775.0,2.24785369044,2.3963788,0.8715492957746479,0.2123943661971831,,19,0.20853080568720378,0.34524595737457275,9.525258544437024,0.0863489461244061,0.8224960368746316
179,148,0.8268156424581006,96.5727027027027,1.2752486620934496,0.3,0.0777777777777777,5,2,0.2567567567567567,22,14.864864864864863,O00762,O00762,,UBE2C,False,179,1208.0,-0.6701514881919802,-0.6523160469986342,0.7044701986754967,0.1316225165562914,1775.0,7.390149115684507,7.6546144,0.9932394366197184,0.9802816901408452,,4,0.18243243243243243,0.5,0.0,0.27335243501327555,0.0
198,148,0.7474747474747475,94.27466216216216,1.2888426184626631,0.3409090909090909,0.1022727272727272,6,2,0.1959459459459459,9,6.081081081081082,O14508,O14508,,SOCS2,False,198,1208.0,0.0007108695546291,0.0064480872375311,0.0008278145695364,0.0,1775.0,3.1568509979549293,3.131387,0.8687323943661972,0.5335211267605634,,4,0.19594594594594594,0.5,0.0,0.22786371252393575,0.0
225,146,0.6488888888888888,83.8913698630137,1.301178247052743,0.3095238095238095,0.0952380952380952,5,2,0.1986301369863013,7,4.794520547945205,O14543,O14543,,SOCS3,False,225,1208.0,-0.1902616374478147,-0.1341386583959408,0.1200331125827814,0.0182119205298013,1775.0,2.8663056394247883,2.9883049,0.8304225352112676,0.4957746478873239,,6,0.2671232876712329,0.3270530104637146,3.119439843305771,0.2947469283139371,0.9194453118744853
211,159,0.7535545023696683,93.5445283018868,1.27174442527193,0.3505154639175257,0.1030927835051546,6,2,0.1823899371069182,6,3.7735849056603774,O15524,O15524,,SOCS1,False,211,1208.0,-0.0200260297312392,-0.0205451448929225,0.0016556291390728,0.0,1775.0,1.3936898723391549,1.0169098,0.5036619718309859,0.104225352112676,,4,0.16352201257861634,0.5,0.0,0.2713300339582478,0.0
535,141,0.2635514018691589,89.05014184397163,1.5209884874024693,0.3292682926829268,0.1097560975609756,6,2,0.1560283687943262,4,2.8368794326241136,O14544,O14544,,SOCS6,False,535,1208.0,0.0158428872012658,0.0173057740518962,0.0016556291390728,0.0,1775.0,3.3720749101138026,3.4844346,0.96,0.6957746478873239,,4,0.2127659574468085,0.5,0.0,0.13758701556957892,0.0
419,401,0.9570405727923628,94.26508728179552,1.3102101834230455,0.2760180995475113,0.085972850678733,7,2,0.2294264339152119,21,5.236907730673317,O14929,O14929,,HAT1,False,419,1208.0,-0.0664116273299286,-0.0572708778208561,0.0149006622516556,0.0,1775.0,6.154516663154929,6.242521,1.0,0.9966197183098592,,10,0.2169576059850374,0.2959337532520294,5.532930409539656,0.15252228819812413,0.8438952065039724
153,152,0.9934640522875816,95.36953947368424,1.2648531726959342,0.3409090909090909,0.0568181818181818,5,3,0.2302631578947368,18,11.842105263157894,O14933,O14933,,UBE2L6,False,153,1208.0,0.0051654470735046,0.0066839083406829,0.0,0.0,1775.0,5.3892021270281685,5.69971,0.9701408450704224,0.9064788732394368,,4,0.14473684210526316,0.5,0.0,0.3068122126497426,0.0
403,254,0.630272952853598,95.1342125984252,1.1758682012790114,0.2644628099173554,0.1322314049586777,5,1,0.1929133858267716,18,7.086614173228346,O14965,O14965,,AURKA,False,403,1208.0,-1.209496480979796,-1.184886132887006,0.9942052980132452,0.7640728476821192,1775.0,6.117413007661972,6.242753,0.99943661971831,0.9853521126760564,,7,0.1968503937007874,0.33473822474479675,3.583835872517863,0.20051663303117795,0.7186187024936358
